time,havg,hmax,hmin
25.05419999995496,0.6245392711617831,,
25.05439999995496,,,0.5677499989875016
25.05479999995496,,0.7007500003436774,
25.05489999995496,0.6248943546548009,,
25.055699999954957,0.6253191815842796,,
25.055899999954956,,,0.5677499989875016
25.056299999954955,,0.7007500003436774,
25.056399999954955,0.6256760557048321,,
25.057099999954954,0.6260136239768123,,
25.057399999954953,,,0.547799998949042
25.057799999954952,0.6295973661369345,0.6906000002878956,
25.05859999995495,0.6298659497846011,,
25.05879999995495,,,0.547799998949042
25.05919999995495,,0.6906000002878956,
25.05929999995495,0.6300983090555718,,
25.059999999954947,0.6241108145450437,,
25.060299999954946,,,0.5297499998635764
25.060699999954945,,0.6722500007145658,
25.060799999954945,0.6244685716052644,,
25.061499999954943,0.6248079982087922,,
25.061799999954943,,,0.5297499998635764
25.06219999995494,0.6251788129436173,0.6722500007145658,
25.06299999995494,0.6256753602707308,,
25.06319999995494,,,0.5297499998635764
25.06359999995494,,0.6722500007145658,
25.063699999954938,0.6260482228893556,,
25.064399999954937,0.6264085023184114,,
25.064699999954936,,,0.5297499998635764
25.065099999954935,,0.6722500007145658,
25.065199999954935,0.6268246235912331,,
25.065899999954933,0.6272168642204754,,
25.066199999954932,,,0.5297499998635764
25.06659999995493,0.6275766156842524,0.6722500007145658,
25.06739999995493,0.6279941353039774,,
25.06759999995493,,,0.5297499998635764
25.067999999954928,,0.6722500007145658,
25.068099999954928,0.6283517546900239,,
25.068799999954926,0.6287834250273122,,
25.069099999954926,,,0.5297499998635764
25.069499999954925,,0.6722500007145658,
25.069599999954924,0.6292483613305695,,
25.070299999954923,0.6296442220872372,,
25.070599999954922,,,0.5297499999999998
25.07099999995492,0.6300615478458073,0.6722499999999998,
25.07179999995492,0.6304786572222494,,
25.07199999995492,,,0.5297499999999998
25.072399999954918,,0.6722499999999998,
25.072499999954918,0.6308274091577513,,
25.073199999954916,0.6312190126586235,,
25.073499999954915,,,0.5297499999999998
25.073899999954914,0.631617679378743,0.7007499999999999,
25.074699999954912,0.6321221085553981,,
25.074999999954912,,,0.5297499999999998
25.07539999995491,0.6324973000411842,0.7007499999999999,
25.07609999995491,0.6328399518324069,,
25.07639999995491,,,0.5297499999999998
25.076799999954908,,0.7007499999999999,
25.076899999954907,0.6332175337932456,,
25.077599999954906,0.6335548019192705,,
25.077899999954905,,,0.5297499999999998
25.078299999954904,0.633889218913041,0.7007499999999999,
25.079099999954902,0.6342461993581334,,
25.0793999999549,,,0.5297499999999998
25.0797999999549,0.634530288008219,0.7007499999999999,
25.0804999999549,0.6348247703022427,,
25.0807999999549,,,0.5297499999999998
25.081199999954897,,0.7007499999999999,
25.081299999954897,0.6351867020119604,,
25.081999999954895,0.6354760499422605,,
25.082299999954895,,,0.5297499999999998
25.082699999954894,0.6357594436870254,0.7007499999999999,
25.083499999954892,0.6360805236333633,,
25.08379999995489,,,0.5297499999999998
25.08419999995489,0.636368383351582,0.7007499999999999,
25.08489999995489,0.6366517270374067,,
25.085199999954888,,,0.5297499999999998
25.085599999954887,,0.7007499999999999,
25.085699999954887,0.6369973439993659,,
25.086399999954885,0.6373866015260325,,
25.086699999954885,,,0.5297499999999998
25.087099999954884,0.6377531843146379,0.7007499999999999,
25.087799999954882,0.6380574832498597,,
25.08819999995488,,,0.5297499999999998
25.08859999995488,0.6384043271241128,0.7007499999999999,
25.08929999995488,0.6386909652704659,,
25.089599999954878,,,0.5297499999999998
25.089999999954877,0.638968485193003,0.7007499999999999,
25.090799999954875,0.6392930224290263,,
25.091099999954874,,,0.5297499999999998
25.091499999954873,0.6395739483307469,0.7007499999999999,
25.09219999995487,0.6398504602392006,,
25.09259999995487,,,0.5297499999999998
25.09299999995487,0.6401566644879485,0.7007499999999999,
25.093699999954868,0.6404190128411447,,
25.093999999954868,,,0.5297499999999998
25.094399999954867,0.6406682526497228,0.7007499999999999,
25.095199999954865,0.6409557021619509,,
25.095499999954864,,,0.5297499999999998
25.095899999954863,0.6412202573230047,0.7007499999999999,
25.09659999995486,0.641495058582603,,
25.09699999995486,,,0.5297499999999998
25.09739999995486,0.6418221449627735,0.7007499999999999,
25.098099999954858,0.6420999938593542,,
25.098399999954857,,,0.5297499999999998
25.098799999954856,0.6423640311019599,0.7007499999999999,
25.099599999954854,0.6427003093109265,,
25.099899999954854,,,0.5297499999999998
25.100299999954853,0.642970229635354,0.7007499999999999,
25.10099999995485,0.6432201423611651,,
25.10139999995485,,,0.5297499999999998
25.10169999995485,0.6434542871553967,,
25.10179999995485,,0.7007499999999999,
25.102499999954848,0.6437028252028365,,
25.102799999954847,,,0.5297499999999998
25.103199999954846,0.6439331497997418,0.7007499999999999,
25.103899999954844,0.6441816694961893,,
25.104299999954844,,,0.5297499999999998
25.104699999954843,0.6444443309441493,0.7007499999999999,
25.10539999995484,0.6447162387914755,,
25.10579999995484,,,0.5297499999999998
25.10609999995484,0.6450282223972922,,
25.10619999995484,,0.7007499999999999,
25.106899999954837,0.6453368852344458,,
25.107199999954837,,,0.5297499999999998
25.107599999954836,0.6456175428496486,0.7007499999999999,
25.108299999954834,0.6459117274024654,,
25.108699999954833,,,0.5297499999999998
25.109099999954832,0.646219784403066,0.7007499999999999,
25.10979999995483,0.6464800996741575,,
25.11019999995483,,,0.5297499999999998
25.11049999995483,0.6467333777802726,,
25.11059999995483,,0.7007499999999999,
25.111299999954827,0.6470224229774717,,
25.111599999954827,,,0.5297499999999998
25.111999999954826,0.6473180541650945,0.7007499999999999,
25.112699999954824,0.6475761866386646,,
25.113099999954823,,,0.5297499999999998
25.113499999954822,0.6478623028812488,0.7007499999999999,
25.11419999995482,0.6481070986274762,,
25.11459999995482,,,0.5297499999999998
25.11489999995482,0.6483539405954278,,
25.11499999995482,,0.7007499999999999,
25.115599999954817,0.6486120191645798,,
25.115999999954816,,,0.5297499999999998
25.116399999954815,0.6489064093043032,0.7007499999999999,
25.117099999954814,0.6491566334960186,,
25.117499999954813,,,0.5297499999999998
25.117799999954812,0.6494092122800639,,
25.117899999954812,,0.7292499999999998,
25.11859999995481,0.6496840396549076,,
25.11899999995481,,,0.5297499999999998
25.11929999995481,0.6499144370897864,,
25.11939999995481,,0.7292499999999998,
25.119999999954807,0.6501342482056882,,
25.120399999954806,,,0.5297499999999998
25.120799999954805,0.6503860397348001,0.7292499999999998,
25.121499999954803,0.6505906922522204,,
25.121899999954802,,,0.5297499999999998
25.122199999954802,0.6507959679133665,,
25.1222999999548,,0.7292499999999998,
25.1229999999548,0.6510313348728911,,
25.1233999999548,,,0.5297499999999998
25.1236999999548,0.6512335737236385,,
25.123799999954798,,0.7292499999999998,
25.124399999954797,0.6514315603853575,,
25.124799999954796,,,0.5297499999999998
25.125199999954795,0.6516557571524745,0.7292499999999998,
25.125899999954793,0.6518457088946115,,
25.126299999954792,,,0.5297499999999998
25.12659999995479,0.6520356147845003,,
25.12669999995479,,0.7292499999999998,
25.12739999995479,0.6522499549860516,,
25.12779999995479,,,0.5297499999999998
25.128099999954788,0.652436131945974,,
25.128199999954788,,0.7292499999999998,
25.128799999954786,0.6526204300133447,,
25.129199999954785,,,0.4727499999999999
25.129599999954785,0.652819224405588,0.7292499999999998,
25.130299999954783,0.6529890410081558,,
25.130699999954782,,,0.4727499999999999
25.13099999995478,0.6531538683403878,,
25.13109999995478,,0.7292499999999998,
25.13169999995478,0.653315218327024,,
25.13219999995478,,,0.4727499999999999
25.132499999954778,0.6534953917428061,,
25.132599999954778,,0.7292499999999998,
25.133199999954776,0.6536501588200732,,
25.133599999954775,,,0.4727499999999999
25.133899999954775,0.653809204429487,,
25.133999999954774,,0.7292499999999998,
25.134699999954773,0.6539856027568736,,
25.13509999995477,,,0.4727499999999999
25.13539999995477,0.6541414758127148,,
25.13549999995477,,0.7292499999999998,
25.13609999995477,0.6543003381648599,,
25.13659999995477,,,0.4727499999999999
25.136899999954768,0.6544852590144413,,
25.136999999954767,,0.7292499999999998,
25.137599999954766,0.6546477905740451,,
25.137999999954765,,,0.4727499999999999
25.138299999954764,0.6548171479059868,,
25.138399999954764,,0.7292499999999998,
25.139099999954762,0.6550148205628569,,
25.13949999995476,,,0.4727499999999999
25.13979999995476,0.6551971327064102,,
25.13989999995476,,0.7292499999999998,
25.14049999995476,0.655369079736867,,
25.140999999954758,,,0.4727499999999999
25.141299999954757,0.655560471710936,,
25.141399999954757,,0.7292499999999998,
25.141999999954756,0.6556961888093359,,
25.142399999954755,,,0.5297499999999998
25.142699999954754,0.6558378257029942,,
25.142799999954754,,0.7292499999999998,
25.143499999954752,0.6559961795700711,,
25.14389999995475,,,0.5297499999999998
25.14419999995475,0.6561407896985526,,
25.14429999995475,,0.7292499999999998,
25.14489999995475,0.6562763689221806,,
25.145399999954748,,,0.5297499999999998
25.145599999954747,0.6564236488000516,,
25.145799999954747,,0.7292499999999998,
25.146399999954745,0.6565799591270636,,
25.146799999954744,,,0.5297499999999998
25.147099999954744,0.6567159258344721,,
25.147199999954744,,0.7292499999999998,
25.147799999954742,0.656846671269228,,
25.14829999995474,,,0.5297499999999998
25.14859999995474,0.656995839095054,,
25.14869999995474,,0.7292499999999998,
25.14929999995474,0.6571261063853334,,
25.149799999954737,,,0.5012499999999999
25.149999999954737,0.657255488817962,,
25.150199999954737,,0.7292499999999998,
25.150799999954735,0.6574035608770109,,
25.151199999954734,,,0.5012499999999999
25.151499999954734,0.6575335746944477,,
25.151599999954733,,0.7292499999999998,
25.152199999954732,0.6576610419066715,,
25.15269999995473,,,0.5012499999999999
25.15299999995473,0.6578082496053234,,
25.15309999995473,,0.7292499999999998,
25.15369999995473,0.6579342481033444,,
25.154199999954727,,,0.5012499999999999
25.154399999954727,0.6580596457396709,,
25.154599999954726,,0.7292499999999998,
25.155199999954725,0.6582057916128216,,
25.155599999954724,,,0.5012499999999999
25.155899999954723,0.6583401327833385,,
25.155999999954723,,0.7292499999999998,
25.15659999995472,0.658472442648885,,
25.15709999995472,,,0.5012499999999999
25.15739999995472,0.6586300119005479,,
25.15749999995472,,0.7292499999999998,
25.158099999954718,0.6587687479878136,,
25.158599999954717,,,0.5012499999999999
25.158799999954716,0.6589094192642307,,
25.158999999954716,,0.7292499999999998,
25.159499999954715,0.6590479981464845,,
25.159999999954714,,,0.5012499999999999
25.160299999954713,0.6592166046915549,,
25.160399999954713,,0.7292499999999998,
25.16099999995471,0.6593490401095691,,
25.16149999995471,,,0.5582499999999998
25.16169999995471,0.6594761994657194,,
25.16189999995471,,0.7292499999999998,
25.162499999954708,0.6596225063360182,,
25.162999999954707,,,0.5582499999999998
25.163199999954706,0.6597503798760939,,
25.163399999954706,,0.7292499999999998,
25.163899999954705,0.6598873608480198,,
25.164399999954703,,,0.5582499999999998
25.164699999954703,0.6600438551122844,,
25.164799999954703,,0.7292499999999998,
25.1653999999547,0.6601812174162996,,
25.1658999999547,,,0.5582499999999998
25.1660999999547,0.6603200752223491,,
25.1662999999547,,0.7292499999999998,
25.166899999954698,0.6604768304272501,,
25.167399999954696,,,0.5582499999999998
25.167599999954696,0.6606092000593271,,
25.167799999954696,,0.7292499999999998,
25.168299999954694,0.6607493953031224,,
25.168799999954693,,,0.5582499999999998
25.169099999954692,0.6609060410105494,,
25.169199999954692,,0.7292499999999998,
25.16979999995469,0.6610405941184753,,
25.17029999995469,,,0.5582499999999998
25.17049999995469,0.6611760300744148,,
25.17069999995469,,0.7292499999999998,
25.171299999954687,0.6613267475585038,,
25.171799999954686,,,0.5582499999999998
25.171999999954686,0.6614583040201901,,
25.172199999954685,,0.7292499999999998,
25.172699999954684,0.6615913409934843,,
25.173199999954683,,,0.5582499999999998
25.173399999954682,0.661724206593189,,
25.173599999954682,,0.7292499999999998,
25.17419999995468,0.661876278249485,,
25.17469999995468,,,0.5582499999999998
25.17489999995468,0.6620091002336389,,
25.17509999995468,,0.7292499999999998,
25.175599999954677,0.6621426957590627,,
25.176199999954676,,,0.5582499999999998
25.176399999954675,0.6622892713366492,,
25.176599999954675,,0.7292499999999998,
25.177099999954674,0.6624168176038131,,
25.177599999954673,,,0.5582499999999998
25.177799999954672,0.6625402746101243,,
25.17799999995467,,0.7292499999999998,
25.17859999995467,0.6626797507713946,,
25.17909999995467,,,0.5582499999999998
25.17929999995467,0.6628113668565101,,
25.17949999995467,,0.7292499999999998,
25.179999999954667,0.6629303199528157,,
25.180599999954666,,,0.5582499999999998
25.180799999954665,0.6630659889186548,,
25.180999999954665,,0.7292499999999998,
25.181499999954664,0.6631813374853632,,
25.181999999954662,,,0.5582499999999998
25.182199999954662,0.6632929523977485,,
25.18239999995466,,0.7292499999999998,
25.18299999995466,0.6634221567111704,,
25.18349999995466,,,0.5582499999999998
25.18369999995466,0.6635332436325804,,
25.183899999954658,,0.7292499999999998,
25.184399999954657,0.663644562905085,,
25.184999999954655,,,0.5582499999999998
25.185199999954655,0.6637712600781761,,
25.185399999954655,,0.7292499999999998,
25.185899999954653,0.663879484198745,,
25.186399999954652,,,0.5582499999999998
25.18659999995465,0.6639866586390014,,
25.18679999995465,,0.7292499999999998,
25.18739999995465,0.6641098074248065,,
25.18789999995465,,,0.5582499999999998
25.188099999954648,0.664218080311507,,
25.188299999954648,,0.7292499999999998,
25.188799999954647,0.6643248381135824,,
25.189399999954645,,,0.5582499999999998
25.189499999954645,0.6644314130721795,,
25.189799999954644,,0.7292499999999998,
25.190299999954643,0.6645536224927372,,
25.190799999954642,,,0.5582499999999998
25.19099999995464,0.6646594123895643,,
25.19119999995464,,0.7292499999999998,
25.19169999995464,0.6647634919562608,,
25.19229999995464,,,0.5582499999999998
25.192499999954638,0.6648826134681965,,
25.192699999954637,,0.7292499999999998,
25.193199999954636,0.6649871773970973,,
25.193799999954635,,,0.5582499999999998
25.193899999954635,0.6650907795276768,,
25.194199999954634,,0.7292499999999998,
25.194699999954633,0.6652092531444489,,
25.19519999995463,,,0.5582499999999998
25.19539999995463,0.6653122455013557,,
25.19559999995463,,0.7292499999999998,
25.19609999995463,0.6654143295760759,,
25.196699999954628,,,0.5582499999999998
25.196899999954628,0.6655284282994043,,
25.197099999954627,,0.7292499999999998,
25.197599999954626,0.6656281998668857,,
25.198199999954625,,,0.5582499999999998
25.198299999954624,0.6657284943627335,,
25.198599999954624,,0.7292499999999998,
25.199099999954623,0.6658508260235054,,
25.19959999995462,,,0.5582499999999998
25.19979999995462,0.6659555809703918,,
25.19999999995462,,0.7292499999999998,
25.20049999995462,0.666055651988568,,
25.201099999954618,,,0.5582499999999998
25.201299999954617,0.666175489460025,,
25.201499999954617,,0.7292499999999998,
25.201999999954616,0.6662775107361669,,
25.202599999954614,,,0.5867499999999998
25.202699999954614,0.6663808896511929,,
25.202999999954613,,0.7292499999999998,
25.203399999954613,0.6664791893928024,,
25.20399999995461,,,0.5867499999999998
25.20419999995461,0.6666146438402218,,
25.20439999995461,,0.7292499999999998,
25.20489999995461,0.6667258795538306,,
25.205499999954608,,,0.5867499999999998
25.205599999954607,0.6668342279402241,,
25.205899999954607,,0.7292499999999998,
25.206399999954606,0.6669552103824995,,
25.206999999954604,,,0.5867499999999998
25.207099999954604,0.6670591080651724,,
25.207399999954603,,0.7292499999999998,
25.207799999954602,0.6671641994347772,,
25.2083999999546,,,0.5867499999999998
25.2085999999546,0.667285477076218,,
25.2087999999546,,0.7292499999999998,
25.2092999999546,0.6673900531089996,,
25.209899999954597,,,0.5867499999999998
25.209999999954597,0.6674927178765057,,
25.210299999954596,,0.7292499999999998,
25.210799999954595,0.6676084367021116,,
25.211399999954594,,,0.5867499999999998
25.211499999954594,0.6677071635813527,,
25.211799999954593,,0.7292499999999998,
25.212199999954592,0.6678042461414467,,
25.21279999995459,,,0.5867499999999998
25.21299999995459,0.6679161922461304,,
25.21319999995459,,0.7292499999999998,
25.21369999995459,0.6680137841195245,,
25.214299999954587,,,0.5867499999999998
25.214399999954587,0.6681125100014401,,
25.214699999954586,,0.7292499999999998,
25.215199999954585,0.6682243846185666,,
25.215799999954584,,,0.5867499999999998
25.215899999954583,0.6683188066473033,,
25.216199999954583,,0.7292499999999998,
25.216599999954582,0.6684153008893668,,
25.21719999995458,,,0.5867499999999998
25.21729999995458,0.6685095446189336,,
25.21759999995458,,0.7292499999999998,
25.21809999995458,0.6686234673910781,,
25.218699999954577,,,0.5867499999999998
25.218799999954577,0.6687184051173694,,
25.219099999954576,,0.7292499999999998,
25.219499999954575,0.6688117034633556,,
25.220199999954573,,,0.5867499999999998
25.220299999954573,0.6689187115730882,,
25.220599999954572,,0.7292499999999998,
25.22099999995457,0.6690123298294393,,
25.22159999995457,,,0.5867499999999998
25.22169999995457,0.6691065656404902,,
25.22199999995457,,0.7292499999999998,
25.222499999954568,0.6692231550444048,,
25.223099999954567,,,0.5867499999999998
25.223199999954566,0.6693182065041674,,
25.223499999954566,,0.7292499999999998,
25.223899999954565,0.6694128191539406,,
25.224599999954563,,,0.5867499999999998
25.224699999954563,0.6695200741863064,,
25.224999999954562,,0.7292499999999998,
25.22539999995456,0.6696121394412764,,
25.22599999995456,,,0.5867499999999998
25.22609999995456,0.6697051818151222,,
25.22639999995456,,0.7292499999999998,
25.226899999954558,0.6698092105429239,,
25.227499999954556,,,0.5867499999999998
25.227599999954556,0.669900129962661,,
25.227899999954555,,0.7292499999999998,
25.228299999954555,0.6699882310587746,,
25.228999999954553,,,0.5867499999999998
25.229099999954553,0.6700912220386321,,
25.229399999954552,,0.7292499999999998,
25.22979999995455,0.6701804194468354,,
25.23039999995455,,,0.5867499999999998
25.23049999995455,0.6702668653045138,,
25.23079999995455,,0.7292499999999998,
25.231199999954548,0.6703530710520084,,
25.231899999954546,,,0.5867499999999998
25.231999999954546,0.670448836209777,,
25.232299999954545,,0.7292499999999998,
25.232699999954544,0.670532053088757,,
25.233399999954543,0.6706149592976011,,0.5867499999999998
25.23379999995454,,0.7292499999999998,
25.23419999995454,0.6707098658787253,,
25.23479999995454,,,0.5867499999999998
25.23489999995454,0.6707932360995973,,
25.23519999995454,,0.7292499999999998,
25.235599999954538,0.6708733393024037,,
25.236299999954536,,,0.5867499999999998
25.236399999954536,0.6709667422259813,,
25.236699999954535,,0.7292499999999998,
25.237099999954534,0.671048359189173,,
25.237799999954532,0.6711284819362388,,0.5867499999999998
25.23819999995453,,0.7292499999999998,
25.23859999995453,0.6712205248960432,,
25.23919999995453,,,0.5867499999999998
25.23929999995453,0.6713155600498532,,
25.239599999954528,,0.7292499999999998,
25.239999999954527,0.671396946570043,,
25.240699999954526,,,0.5867499999999998
25.240799999954525,0.6714889430708677,,
25.241099999954525,,0.7292499999999998,
25.241499999954524,0.6715692431863244,,
25.242199999954522,0.6716509500313295,,0.5867499999999998
25.24259999995452,,0.7292499999999998,
25.24299999995452,0.6717432051500226,,
25.24359999995452,,,0.5867499999999998
25.24369999995452,0.6718244809997287,,
25.243999999954518,,0.7292499999999998,
25.244399999954517,0.671905222624936,,
25.245099999954515,,,0.5867499999999998
25.245199999954515,0.6719966787751419,,
25.245499999954514,,0.7292499999999998,
25.245899999954514,0.6720783234815221,,
25.246599999954512,0.6721580014587147,,0.5867499999999998
25.24699999995451,,0.7292499999999998,
25.24729999995451,0.6722376924176299,,
25.24799999995451,,,0.5867499999999998
25.24809999995451,0.6723293451867384,,
25.248399999954508,,0.7292499999999998,
25.248799999954507,0.6724089833390748,,
25.249499999954505,0.6724970527130287,,0.5867499999999998
25.249899999954504,,0.7292499999999998,
25.250299999954503,0.6725981242953237,,
25.2509999999545,0.6726912211030891,,0.5867499999999998
25.2513999999545,,0.7292499999999998,
25.2516999999545,0.6727803180261418,,
25.2523999999545,,,0.5867499999999998
25.252499999954498,0.6728876761686232,,
25.252799999954497,,0.7292499999999998,
25.253199999954496,0.67298300468862,,
25.253899999954495,0.6730763795629398,,0.5867499999999998
25.254299999954494,,0.7292499999999998,
25.254699999954493,0.6731832669853495,,
25.25539999995449,0.6732763280113017,,0.5867499999999998
25.25579999995449,,0.7292499999999998,
25.25609999995449,0.6733936416396256,,
25.256799999954488,,,0.5867499999999998
25.256899999954488,0.6735161262576015,,
25.257199999954487,,0.7292499999999998,
25.257599999954486,0.6736210196413802,,
25.258299999954485,0.6737309003266487,,0.5867499999999998
25.258699999954484,,0.7292499999999998,
25.259099999954483,0.6738612493415164,,
25.25979999995448,0.6739785409135388,,0.5867499999999998
25.26019999995448,,0.7292499999999998,
25.26049999995448,0.6740990800529045,,
25.261199999954478,0.6742263995091498,,0.5867499999999998
25.261599999954477,,0.7292499999999998,
25.261999999954476,0.6743729701896067,,
25.262699999954474,0.6744998390481182,,0.5867499999999998
25.263099999954473,,0.7292499999999998,
25.263399999954473,0.6746266429037602,,
25.26419999995447,0.6747716204537895,,0.5867499999999998
25.26459999995447,,0.7292499999999998,
25.26489999995447,0.6749038122139889,,
25.265599999954468,0.6750416877925458,,0.5867499999999998
25.265999999954467,,0.7292499999999998,
25.266399999954466,0.6752058887040899,,
25.267099999954464,0.6753699274862154,,0.5867499999999998
25.267499999954463,,0.7292499999999998,
25.267799999954462,0.6755206417650599,,
25.26859999995446,0.6756868786011019,,0.5867499999999998
25.26899999995446,,0.7292499999999998,
25.26929999995446,0.6758362556019633,,
25.269999999954457,0.6759926517326788,,0.5867499999999998
25.270399999954456,,0.7292499999999998,
25.270799999954455,0.6761778378275739,,
25.271499999954454,0.6763462388334591,,0.5867499999999998
25.271899999954453,,0.7292499999999998,
25.272199999954452,0.6765352667599331,,
25.27299999995445,0.6767477419326755,,0.5867499999999998
25.27339999995445,,0.7292499999999998,
25.27369999995445,0.6769510751444978,,
25.274399999954447,0.6771653556558923,,0.5867499999999998
25.274799999954446,,0.7292499999999998,
25.275099999954445,0.6773850614092428,,
25.275899999954444,0.6776443836596675,,0.5867499999999998
25.276299999954443,,0.7292499999999998,
25.276599999954442,0.6778803232241905,,
25.27729999995444,0.6781351570047863,,
25.27739999995444,,,0.5867499999999998
25.27779999995444,,0.7292499999999998,
25.27809999995444,0.6784233552604598,,
25.278799999954437,0.6786723158338611,,0.5867499999999998
25.279199999954436,,0.7292499999999998,
25.279499999954435,0.678924761958937,,
25.280299999954433,0.6792193564048864,,0.5867499999999998
25.280699999954432,,0.7292499999999998,
25.28099999995443,0.6794820427676481,,
25.28169999995443,0.6797501262180262,,
25.28179999995443,,,0.5867499999999998
25.28219999995443,,0.7292499999999998,
25.282499999954428,0.6800636842590029,,
25.283199999954427,0.6803418612396426,,0.5867499999999998
25.283599999954426,,0.7292499999999998,
25.283899999954425,0.6806259988012044,,
25.284699999954423,0.6809533968484053,,0.5867499999999998
25.285099999954422,,0.7292499999999998,
25.28539999995442,0.6812461240932031,,
25.28609999995442,0.6815479485285005,,
25.28619999995442,,,0.5867499999999998
