"Time","Average bed height Monitor: Average bed height Monitor (m)","Maximum bed height Monitor: Maximum bed height Monitor (m)","minimum bedheight Monitor: minimum bedheight Monitor (m)"
25.052999999954963,,,0.5677499989875016
25.053399999954962,,0.7007500003436774,
25.053499999954962,0.6242283862423106,,
25.05419999995496,0.6245392711617831,,
25.05439999995496,,,0.5677499989875016
25.05479999995496,,0.7007500003436774,
25.05489999995496,0.6248943546548009,,
25.055699999954957,0.6253191815842796,,
25.055899999954956,,,0.5677499989875016
25.056299999954955,,0.7007500003436774,
25.056399999954955,0.6256760557048321,,
25.057099999954954,0.6260136239768123,,
25.057399999954953,,,0.56775
25.057799999954952,0.6263526553650836,0.70075,
25.05859999995495,0.6267371058743771,,
25.05879999995495,,,0.56775
25.05919999995495,,0.70075,
25.05929999995495,0.6269610138269178,,
25.059999999954947,0.627275831124679,,
25.060299999954946,,,0.56775
25.060699999954945,,0.70075,
25.060799999954945,0.6276340310270299,,
25.061499999954943,0.6279442289910443,,
25.061799999954943,,,0.56775
25.06219999995494,0.6283500277273688,0.70075,
25.06299999995494,0.6287154548699613,,
25.06319999995494,,,0.56775
25.06359999995494,,0.70075,
25.063699999954938,0.629142208972809,,
25.064399999954937,0.6294832152351879,,
25.064699999954936,,,0.56775
25.065099999954935,,0.70075,
25.065199999954935,0.6298733354605254,,
25.065899999954933,0.6302128000273614,,
25.066199999954932,,,0.56775
25.06659999995493,0.6305522919709377,0.70075,
25.06739999995493,0.6309402362345763,,
25.06759999995493,,,0.56775
25.067999999954928,,0.70075,
25.068099999954928,0.6312817077908123,,
25.068799999954926,0.6316243625781345,,
25.069099999954926,,,0.56775
25.069499999954925,,0.70075,
25.069599999954924,0.6322349969350138,,
25.070299999954923,0.6326048909243559,,
25.070599999954922,,,0.56775
25.07099999995492,0.6329188668056134,0.70075,
25.07179999995492,0.6333297881417591,,
25.07199999995492,,,0.56775
25.072399999954918,,0.70075,
25.072499999954918,0.6336870290924655,,
25.073199999954916,0.6340483504757481,,
25.073499999954915,,,0.56775
25.073899999954914,0.6344047429029189,0.70075,
25.074699999954912,0.6348076984643888,,
25.074999999954912,,,0.56775
25.07539999995491,0.6351543167484112,0.70075,
25.07609999995491,0.6354963488394368,,
25.07639999995491,,,0.56775
25.076799999954908,,0.70075,
25.076899999954907,0.6358843916172212,,
25.077599999954906,0.6361084174787651,,
25.077899999954905,,,0.56775
25.078299999954904,0.6364491908102077,0.70075,
25.079099999954902,0.6368288735254543,,
25.0793999999549,,,0.56775
25.0797999999549,0.6371574706807609,0.70075,
25.0804999999549,0.6374851659781517,,
25.0807999999549,,,0.56775
25.081199999954897,,0.70075,
25.081299999954897,0.6378547309777777,,
25.081999999954895,0.6381827037136936,,
25.082299999954895,,,0.56775
25.082699999954894,0.6385118644679982,0.70075,
25.083499999954892,0.6388852791390197,,
25.08379999995489,,,0.56775
25.08419999995489,0.6392141084342277,0.70075,
25.08489999995489,0.6395419406486487,,
25.085199999954888,,,0.56775
25.085599999954887,,0.70075,
25.085699999954887,0.6399129958043467,,
25.086399999954885,0.6402321209770825,,
25.086699999954885,,,0.56775
25.087099999954884,0.6405526813906708,0.70075,
25.087799999954882,0.6408663010811793,,
25.08819999995488,,,0.56775
25.08859999995488,0.6412262805050111,0.70075,
25.08929999995488,0.6415418378070528,,
25.089599999954878,,,0.56775
25.089999999954877,0.6418610938405908,0.70075,
25.090799999954875,0.6422269806078961,,
25.091099999954874,,,0.56775
25.091499999954873,0.6425478107508096,0.70075,
25.09219999995487,0.6428685020666922,,
25.09259999995487,,,0.56775
25.09299999995487,0.643236337967909,0.70075,
25.093699999954868,0.6435645088427269,,
25.093999999954868,,,0.56775
25.094399999954867,0.6438969276749741,0.70075,
25.095199999954865,0.6442751207292139,,
25.095499999954864,,,0.56775
25.095899999954863,0.6446114181479059,0.70075,
25.09659999995486,0.6449503627964543,,
25.09699999995486,,,0.56775
25.09739999995486,0.6453347854137015,0.70075,
25.098099999954858,0.6456748594609528,,
25.098399999954857,,,0.56775
25.098799999954856,0.6460162273773432,0.70075,
25.099599999954854,0.6464070185292671,,
25.099899999954854,,,0.56775
25.100299999954853,0.6467500271240451,0.70075,
25.10099999995485,0.647090215038382,,
25.10139999995485,,,0.56775
25.10169999995485,0.647388011562322,,
25.10179999995485,,0.70075,
25.102499999954848,0.6477226109273357,,
25.102799999954847,,,0.56775
25.103199999954846,0.6480052929716781,0.70075,
25.103899999954844,0.6482875532340572,,
25.104299999954844,,,0.56775
25.104699999954843,0.6485942538870785,0.70075,
25.10539999995484,0.6488602736441617,,
25.10579999995484,,,0.56775
25.10609999995484,0.6491331215750615,,
25.10619999995484,,0.70075,
25.106899999954837,0.6494284272751043,,
25.107199999954837,,,0.56775
25.107599999954836,0.6496852622479534,0.70075,
25.108299999954834,0.6499404199724439,,
25.108699999954833,,,0.56775
25.109099999954832,0.6503182885186329,0.70075,
25.10979999995483,0.6505804752677903,,
25.11019999995483,,,0.56775
25.11049999995483,0.6508371970705217,,
25.11059999995483,,0.70075,
25.111299999954827,0.6511296798243935,,
25.111599999954827,,,0.56775
25.111999999954826,0.6513879596543606,0.70075,
25.112699999954824,0.6516406671501926,,
25.113099999954823,,,0.56775
25.113499999954822,0.651929769362334,0.70075,
25.11419999995482,0.6521807226765931,,
25.11459999995482,,,0.56775
25.11489999995482,0.6524324430174924,,
25.11499999995482,,0.70075,
25.115599999954817,0.6526832636317378,,
25.115999999954816,,,0.56775
25.116399999954815,0.6529672816335325,0.70075,
25.117099999954814,0.6532158417902294,,
25.117499999954813,,,0.56775
25.117799999954812,0.6534637523371939,,
25.117899999954812,,0.70075,
25.11859999995481,0.6537482150965266,,
25.11899999995481,,,0.56775
25.11929999995481,0.6539960810278728,,
25.11939999995481,,0.70075,
25.119999999954807,0.6542458100339857,,
25.120399999954806,,,0.56775
25.120799999954805,0.6545437952346729,0.70075,
25.121499999954803,0.6547724277810624,,
25.121899999954802,,,0.56775
25.122199999954802,0.6549959991848141,,
25.1222999999548,,0.70075,
25.1229999999548,0.6552456204457525,,
25.1233999999548,,,0.56775
25.1236999999548,0.655460041281725,,
25.123799999954798,,0.70075,
25.124399999954797,0.655671462344515,,
25.124799999954796,,,0.56775
25.125199999954795,0.6559070609558096,0.70075,
25.125899999954793,0.6561091560233755,,
25.126299999954792,,,0.56775
25.12659999995479,0.6563093440093375,,
25.12669999995479,,0.70075,
25.12739999995479,0.6565342593703649,,
25.12779999995479,,,0.56775
25.128099999954788,0.6567307268934192,,
25.128199999954788,,0.70075,
25.128799999954786,0.6569241492132135,,
25.129199999954785,,,0.56775
25.129599999954785,0.657141560094969,0.70075,
25.130299999954783,0.6573288672651034,,
25.130699999954782,,,0.56775
25.13099999995478,0.6575131649125647,,
25.13109999995478,,0.70075,
25.13169999995478,0.6576944629386284,,
25.13219999995478,,,0.56775
25.132499999954778,0.6579006095968059,,
25.132599999954778,,0.70075,
25.133199999954776,0.6580792597299424,,
25.133599999954775,,,0.56775
25.133899999954775,0.6582549184371149,,
25.133999999954774,,0.70075,
25.134699999954773,0.6584543187511728,,
25.13509999995477,,,0.56775
25.13539999995477,0.6586224588831981,,
25.13549999995477,,0.70075,
25.13609999995477,0.6587914989536734,,
25.13659999995477,,,0.56775
25.136899999954768,0.6589822552677583,,
25.136999999954767,,0.70075,
25.137599999954766,0.6591500808170617,,
25.137999999954765,,,0.56775
25.138299999954764,0.6593143906224548,,
25.138399999954764,,0.70075,
25.139099999954762,0.6594994025171341,,
25.13949999995476,,,0.56775
25.13979999995476,0.6596580068600179,,
25.13989999995476,,0.70075,
25.14049999995476,0.6598128100898961,,
25.140999999954758,,,0.56775
25.141299999954757,0.6599906318485279,,
25.141399999954757,,0.70075,
25.141999999954756,0.6601431158683484,,
25.142399999954755,,,0.56775
25.142699999954754,0.6602933807119445,,
25.142799999954754,,0.70075,
25.143499999954752,0.6604622510539329,,
25.14389999995475,,,0.56775
25.14419999995475,0.6606084930584221,,
25.14429999995475,,0.70075,
25.14489999995475,0.6607559063705214,,
25.145399999954748,,,0.56775
25.145599999954747,0.6608994107777553,,
25.145799999954747,,0.70075,
25.146399999954745,0.6610617594560525,,
25.146799999954744,,,0.56775
25.147099999954744,0.6612024538785555,,
25.147199999954744,,0.70075,
25.147799999954742,0.6613419361268444,,
25.14829999995474,,,0.56775
25.14859999995474,0.6614998667468065,,
25.14869999995474,,0.70075,
25.14929999995474,0.661635805597522,,
25.149799999954737,,,0.56775
25.149999999954737,0.6617713094650124,,
25.150199999954737,,0.70075,
25.150799999954735,0.6619255479419738,,
25.151199999954734,,,0.56775
25.151499999954734,0.6620542906207162,,
25.151599999954733,,0.70075,
25.152199999954732,0.6621857874217087,,
25.15269999995473,,,0.56775
25.15299999995473,0.6623362732080952,,
25.15309999995473,,0.70075,
25.15369999995473,0.6624661683104137,,
25.154199999954727,,,0.56775
25.154399999954727,0.6625987573704469,,
25.154599999954726,,0.70075,
25.155199999954725,0.6627500416377285,,
25.155599999954724,,,0.56775
25.155899999954723,0.6628836997482095,,
25.155999999954723,,0.70075,
25.15659999995472,0.6630134430701212,,
25.15709999995472,,,0.56775
25.15739999995472,0.6631548800256376,,
25.15749999995472,,0.70075,
25.158099999954718,0.6632854700245678,,
25.158599999954717,,,0.56775
25.158799999954716,0.6634144014513776,,
25.158999999954716,,0.70075,
25.159499999954715,0.6635416858433681,,
25.159999999954714,,,0.56775
25.160299999954713,0.6636852173558363,,
25.160399999954713,,0.70075,
25.16099999995471,0.6638091516060516,,
25.16149999995471,,,0.56775
25.16169999995471,0.6639315404487676,,
25.16189999995471,,0.70075,
25.162499999954708,0.6640709061100469,,
25.162999999954707,,,0.56775
25.163199999954706,0.6641905054887036,,
25.163399999954706,,0.70075,
25.163899999954705,0.6643087270051157,,
25.164399999954703,,,0.56775
25.164699999954703,0.6644411302537935,,
25.164799999954703,,0.70075,
25.1653999999547,0.6645563333748533,,
25.1658999999547,,,0.56775
25.1660999999547,0.6646694614017999,,
25.1662999999547,,0.70075,
25.166899999954698,0.6648007737266861,,
25.167399999954696,,,0.56775
25.167599999954696,0.664914653033299,,
25.167799999954696,,0.70075,
25.168299999954694,0.66502776316095,,
25.168799999954693,,,0.56775
25.169099999954692,0.6651568871079137,,
25.169199999954692,,0.70075,
25.16979999995469,0.6652678944091303,,
25.17029999995469,,,0.56775
25.17049999995469,0.6653767921629209,,
25.17069999995469,,0.70075,
25.171299999954687,0.6654989174472075,,
25.171799999954686,,,0.56775
25.171999999954686,0.6656039504432365,,
25.172199999954685,,0.70075,
25.172699999954684,0.6657073226341029,,
25.173199999954683,,,0.56775
25.173399999954682,0.665809114548934,,
25.173599999954682,,0.70075,
25.17419999995468,0.6659249100857487,,
25.17469999995468,,,0.56775
25.17489999995468,0.666023423520862,,
25.17509999995468,,0.70075,
25.175599999954677,0.6661204080960491,,
25.176199999954676,,,0.56775
25.176399999954675,0.666229374871093,,
25.176599999954675,,0.70075,
25.177099999954674,0.6663261727157993,,
25.177599999954673,,,0.56775
25.177799999954672,0.6664183435087428,,
25.17799999995467,,0.70075,
25.17859999995467,0.6665219993454381,,
25.17909999995467,,,0.56775
25.17929999995467,0.6666112566280009,,
25.17949999995467,,0.70075,
25.179999999954667,0.6666992068068758,,
25.180599999954666,,,0.56775
25.180799999954665,0.6667981541438028,,
25.180999999954665,,0.70075,
25.181499999954664,0.6668839843615322,,
25.181999999954662,,,0.56775
25.182199999954662,0.6669671935955268,,
25.18239999995466,,0.70075,
25.18299999995466,0.6670614218989421,,
25.18349999995466,,,0.56775
25.18369999995466,0.667140506435371,,
25.183899999954658,,0.70075,
25.184399999954657,0.6672206679716424,,
25.184999999954655,,,0.56775
25.185199999954655,0.6673122192104683,,
25.185399999954655,,0.70075,
25.185899999954653,0.6673893603225655,,
25.186399999954652,,,0.56775
25.18659999995465,0.6674636994520294,,
25.18679999995465,,0.70075,
25.18739999995465,0.667552753875802,,
25.18789999995465,,,0.56775
25.188099999954648,0.6676286598403671,,
25.188299999954648,,0.70075,
25.188799999954647,0.6677030728987918,,
25.189399999954645,,,0.56775
25.189499999954645,0.6677759336441671,,
25.189799999954644,,0.70075,
25.190299999954643,0.6678582699012152,,
25.190799999954642,,,0.56775
25.19099999995464,0.6679282667771941,,
25.19119999995464,,0.70075,
25.19169999995464,0.6679996413332171,,
25.19229999995464,,,0.56775
25.192499999954638,0.6680751026469827,,
25.192699999954637,,0.70075,
25.193199999954636,0.6681412172189171,,
25.193799999954635,,,0.56775
25.193899999954635,0.6682061765119027,,
25.194199999954634,,0.70075,
25.194699999954633,0.6682789902221745,,
25.19519999995463,,,0.56775
25.19539999995463,0.6683414680349119,,
25.19559999995463,,0.70075,
25.19609999995463,0.6684035008977298,,
25.196699999954628,,,0.56775
25.196899999954628,0.6684723333891622,,
25.197099999954627,,0.70075,
25.197599999954626,0.6685316588168325,,
25.198199999954625,,,0.56775
25.198299999954624,0.668590024613055,,
25.198599999954624,,0.70075,
25.199099999954623,0.668655197181321,,
25.19959999995462,,,0.63425
25.19979999995462,0.6687136682932224,,
25.19999999995462,,0.70075,
25.20049999995462,0.668772135704927,,
25.201099999954618,,,0.63425
25.201299999954617,0.6688721223672957,,
25.201499999954617,,0.70075,
25.201999999954616,0.6689302322142361,,
25.202599999954614,,,0.63425
25.202699999954614,0.6689886732000094,,
25.202999999954613,,0.70075,
25.203399999954613,0.6690483305464485,,
25.20399999995461,,,0.63425
25.20419999995461,0.6691159468462093,,
25.20439999995461,,0.70075,
25.20489999995461,0.6691746246573971,,
25.205499999954608,,,0.63425
25.205599999954607,0.6692342134722375,,
25.205899999954607,,0.70075,
25.206399999954606,0.6693028890596608,,
25.206999999954604,,,0.63425
25.207099999954604,0.6693635718460725,,
25.207399999954603,,0.70075,
25.207799999954602,0.6694255922603413,,
25.2083999999546,,,0.63425
25.2085999999546,0.6694966292506029,,
25.2087999999546,,0.70075,
25.2092999999546,0.6695608894910018,,
25.209899999954597,,,0.63425
25.209999999954597,0.6696248804590265,,
25.210299999954596,,0.70075,
25.210799999954595,0.6696989036943205,,
25.211399999954594,,,0.63425
25.211499999954594,0.6697645651611912,,
25.211799999954593,,0.70075,
25.212199999954592,0.6698311686982851,,
25.21279999995459,,,0.63425
25.21299999995459,0.6699107395337045,,
25.21319999995459,,0.70075,
25.21369999995459,0.6699819828217859,,
25.214299999954587,,,0.63425
25.214399999954587,0.6700536950928112,,
25.214699999954586,,0.70075,
25.215199999954585,0.6701368223587634,,
25.215799999954584,,,0.63425
25.215899999954583,0.6702110215877326,,
25.216199999954583,,0.70075,
25.216599999954582,0.6702861549684686,,
25.21719999995458,,,0.63425
25.21729999995458,0.6703617970668875,,
25.21759999995458,,0.70075,
25.21809999995458,0.6704497802607464,,
25.218699999954577,,,0.63425
25.218799999954577,0.6705283707340123,,
25.219099999954576,,0.70075,
25.219499999954575,0.6706085305373378,,
25.220199999954573,,,0.63425
25.220299999954573,0.6707031370803641,,
25.220599999954572,,0.70075,
25.22099999995457,0.6707867442998482,,
25.22159999995457,,,0.63425
25.22169999995457,0.6708713968103421,,
25.22199999995457,,0.70075,
25.222499999954568,0.6709706455893432,,
25.223099999954567,,,0.63425
25.223199999954566,0.6710609766929362,,
25.223499999954566,,0.70075,
25.223899999954565,0.6711547306653718,,
25.224599999954563,,,0.63425
25.224699999954563,0.6712648892378378,,
25.224999999954562,,0.70075,
25.22539999995456,0.671366569294284,,
25.22599999995456,,,0.63425
25.22609999995456,0.671493865687071,,
25.22639999995456,,0.70075,
25.226899999954558,0.6716442969257548,,
25.227499999954556,,,0.63425
25.227599999954556,0.671778867317272,,
25.227899999954555,,0.70075,
25.228299999954555,0.6719059423783902,,
25.228999999954553,,,0.63425
25.229099999954553,0.6720420283830478,,
25.229399999954552,,0.70075,
25.22979999995455,0.6721609852916757,,
25.23039999995455,,,0.63425
25.23049999995455,0.6722798659359474,,
25.23079999995455,,0.70075,
25.231199999954548,0.6723987684876145,,
25.231899999954546,,,0.63425
25.231999999954546,0.6725424091096277,,
25.232299999954545,,0.70075,
25.232699999954544,0.6726789226977781,,
25.233399999954543,0.6728126334006228,,0.63425
25.23379999995454,,0.70075,
25.23419999995454,0.6729628139064538,,
25.23479999995454,,,0.63425
25.23489999995454,0.6730950631111422,,
25.23519999995454,,0.70075,
25.235599999954538,0.6732318259104705,,
25.236299999954536,,,0.63425
25.236399999954536,0.6733891081884006,,
25.236699999954535,,0.70075,
25.237099999954534,0.6735273704518719,,
25.237799999954532,0.6736659792903744,,0.63425
25.23819999995453,,0.70075,
25.23859999995453,0.673822630231529,,
25.23919999995453,,,0.63425
25.23929999995453,0.6739576696576263,,
25.239599999954528,,0.70075,
25.239999999954527,0.6740940175846603,,
25.240699999954526,,,0.63425
25.240799999954525,0.6742525304720353,,
25.241099999954525,,0.70075,
25.241499999954524,0.6743937834322572,,
25.242199999954522,0.6745348096425476,,0.63425
25.24259999995452,,0.70075,
25.24299999995452,0.6746965933352044,,
25.24359999995452,,,0.63425
25.24369999995452,0.6748395297811564,,
25.243999999954518,,0.70075,
25.244399999954517,0.6749846823314236,,
25.245099999954515,,,0.63425
25.245199999954515,0.6751579889067562,,
25.245499999954514,,0.70075,
25.245899999954514,0.6753236849096154,,
25.246599999954512,0.6754784038535643,,0.63425
25.24699999995451,,0.70075,
25.24729999995451,0.6756355738390811,,
25.24799999995451,,,0.63425
25.24809999995451,0.6758159739869554,,
25.248399999954508,,0.70075,
25.248799999954507,0.675975958868345,,
25.249499999954505,0.6761351961658254,,0.63425
25.249899999954504,,0.70075,
25.250299999954503,0.6763182784099468,,
25.2509999999545,0.676479880637396,,0.63425
25.2513999999545,,0.70075,
25.2516999999545,0.676642805016386,,
25.2523999999545,,,0.63425
25.252499999954498,0.6768308732812887,,
25.252799999954497,,0.70075,
25.253199999954496,0.6769971384076262,,
25.253899999954495,0.6771459814604415,,0.63425
25.254299999954494,,0.70075,
25.254699999954493,0.6773389912142319,,
25.25539999995449,0.6775060298290977,,0.63425
25.25579999995449,,0.70075,
25.25609999995449,0.6777577128379288,,
25.256799999954488,,,0.63425
25.256899999954488,0.6779618472211084,,
25.257199999954487,,0.70075,
25.257599999954486,0.6781456407665095,,
25.258299999954485,0.6784043711276408,,0.63425
25.258699999954484,,0.70075,
25.259099999954483,0.6786293846460448,,
25.25979999995448,0.6788288368530618,,0.63425
25.26019999995448,,0.70075,
25.26049999995448,0.6790285869916118,,
25.261199999954478,0.6792336396190756,,0.63425
25.261599999954477,,0.70075,
25.261999999954476,0.6794721668272227,,
25.262699999954474,0.6796859525844506,,0.63425
25.263099999954473,,0.70075,
25.263399999954473,0.6798995850352384,,
25.26419999995447,0.6801421949603471,,0.63425
25.26459999995447,,0.70075,
25.26489999995447,0.6803560992606985,,
25.265599999954468,0.6805714703583492,,0.63425
25.265999999954467,,0.70075,
25.266399999954466,0.6808265791426565,,
25.267099999954464,0.6810533545147842,,0.63425
25.267499999954463,,0.70075,
25.267799999954462,0.6812823736722412,,
25.26859999995446,0.6815461585848736,,0.63425
25.26899999995446,,0.70075,
25.26929999995446,0.681777702177835,,
25.269999999954457,0.682010217915714,,0.63425
25.270399999954456,,0.70075,
25.270799999954455,0.6822786328819148,,
25.271499999954454,0.6825087152533139,,0.63425
25.271899999954453,,0.70075,
25.272199999954452,0.6827327312647187,,
25.27299999995445,0.68298186127568,,0.63425
25.27339999995445,,0.70075,
25.27369999995445,0.6831946592837016,,
25.274399999954447,0.6834043813377199,,0.63425
25.274799999954446,,0.70075,
25.275099999954445,0.6836148801152993,,
25.275899999954444,0.6838564512839888,,0.63425
25.276299999954443,,0.70075,
25.276599999954442,0.6840668447292534,,
25.27729999995444,0.6842758813349132,,
25.27739999995444,,,0.63425
25.27779999995444,,0.70075,
25.27809999995444,0.6845149650008586,,
25.278799999954437,0.684724261071601,,0.63425
25.279199999954436,,0.70075,
25.279499999954435,0.6849334437604108,,
25.280299999954433,0.6851753342715069,,0.63425
25.280699999954432,,0.76725,
25.28099999995443,0.6853996752942001,,
25.28169999995443,0.6856346865927009,,
25.28179999995443,,,0.63425
25.28219999995443,,0.76725,
25.282499999954428,0.6859153588767655,,
25.283199999954427,0.686168313414594,,0.63425
25.283599999954426,,0.76725,
25.283899999954425,0.6864257171525678,,
25.284699999954423,0.6867264628435015,,0.63425
25.285099999954422,,0.76725,
25.28539999995442,0.6870104297398956,,
25.28609999995442,0.6873260615018448,,
25.28619999995442,,,0.63425
25.28659999995442,,0.76725,
25.286899999954418,0.6877133126291773,,
25.287599999954416,0.6880799675260618,,0.63425
25.287999999954415,,0.76725,
25.288299999954415,0.6884568049020888,,
25.288999999954413,0.6888306389533505,,
25.289099999954413,,,0.63425
25.289499999954412,,0.76725,
25.28979999995441,0.6892559220284693,,
25.29049999995441,0.6896273022090776,,
25.29059999995441,,,0.63425
25.29099999995441,,0.76725,
25.291199999954408,0.6899984228930416,,
25.291999999954406,0.6904387227009763,,0.63425
25.292399999954405,,0.76725,
25.292699999954404,0.6908353993072487,,
25.293399999954403,0.6912887183149576,,
25.293499999954403,,,0.63425
25.2938999999544,,0.76725,
25.2941999999544,0.6917217899540692,,
25.2948999999544,0.6921353565309883,,
25.2949999999544,,,0.63425
25.295399999954398,,0.76725,
25.295599999954398,0.6925755779160141,,
25.296399999954396,0.6931596205240173,,0.63425
25.296799999954395,,0.76725,
25.297099999954394,0.6935743254009894,,
25.297799999954393,0.6940094851270951,,
25.297899999954392,,,0.63425
25.29829999995439,,0.76725,
25.29859999995439,0.6945302347786126,,
25.29929999995439,0.6950212059062285,,
25.29939999995439,,,0.63425
25.299799999954388,,0.76725,
25.299999999954387,0.6957534877260739,,
25.300799999954386,0.6965440170278845,,0.63425
25.301199999954385,,0.76725,
25.301499999954384,0.6971809744624351,,
25.302199999954382,0.6977816028154628,,
25.302299999954382,,,0.63425
25.30269999995438,,0.76725,
25.30299999995438,0.6984608241684501,,
25.30369999995438,0.6991191208794482,,
25.30379999995438,,,0.63425
25.304199999954378,,0.76725,
25.304399999954377,0.6996529817469813,,
25.305099999954376,0.7001790573649148,,
25.305199999954375,,,0.63425
25.305599999954374,,0.76725,
25.305899999954374,0.7007652122093144,,
25.306599999954372,0.7012774509985755,,
25.306699999954372,,,0.63425
25.30709999995437,,0.76725,
25.30729999995437,0.7017837063888894,,
25.30809999995437,0.7023612296684422,,
25.30819999995437,,,0.63425
25.308599999954367,,0.76725,
25.308799999954367,0.7028606610021231,,
25.309499999954365,0.7033497702787797,,
25.309599999954365,,,0.63425
25.309999999954364,,0.76725,
25.310299999954363,0.7039121808436093,,
25.310999999954362,0.7044059576657346,,
25.31109999995436,,,0.63425
25.31149999995436,,0.76725,
